Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,112,Maize (corn),2019,2019,t,45824.94,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,112,Maize (corn),2020,2020,t,45816.62,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1323,Oranges,2016,2016,t,10063,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1323,Oranges,2017,2017,t,9130,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1323,Oranges,2018,2018,t,10779,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1323,Oranges,2019,2019,t,11556,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1323,Oranges,2020,2020,t,12436,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1323,Oranges,2016,2016,t,979,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1323,Oranges,2017,2017,t,888,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1323,Oranges,2018,2018,t,1048,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1323,Oranges,2019,2019,t,813.69,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1323,Oranges,2020,2020,t,997.47,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1342.01,Pears,2016,2016,t,13384,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1342.01,Pears,2017,2017,t,13458,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1342.01,Pears,2018,2018,t,13565,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1342.01,Pears,2019,2019,t,14107,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1342.01,Pears,2020,2020,t,14346,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1342.01,Pears,2016,2016,t,1301,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1342.01,Pears,2017,2017,t,1309,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1342.01,Pears,2018,2018,t,1319,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1342.01,Pears,2019,2019,t,1404.74,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1342.01,Pears,2020,2020,t,1372.24,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1510,Potatoes,2016,2016,t,238345,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1510,Potatoes,2017,2017,t,249804,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1510,Potatoes,2018,2018,t,254543,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1510,Potatoes,2019,2019,t,260661,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1510,Potatoes,2020,2020,t,254886,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1510,Potatoes,2016,2016,t,17936,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1510,Potatoes,2017,2017,t,18798,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1510,Potatoes,2018,2018,t,19154,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1510,Potatoes,2019,2019,t,19239.72,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1510,Potatoes,2020,2020,t,18509.15,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,113,Rice,2016,2016,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,113,Rice,2017,2017,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,113,Rice,2018,2018,t,0,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,113,Rice,2019,2019,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,113,Rice,2020,2020,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,113,Rice,2016,2016,t,1,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,113,Rice,2017,2017,t,0,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,113,Rice,2018,2018,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,113,Rice,2019,2019,t,0.5,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,113,Rice,2020,2020,t,6.55,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,141,Soya beans,2016,2016,t,664,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,141,Soya beans,2017,2017,t,500,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,141,Soya beans,2018,2018,t,744,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,141,Soya beans,2019,2019,t,605,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,141,Soya beans,2020,2020,t,441,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,141,Soya beans,2016,2016,t,13,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,141,Soya beans,2017,2017,t,10,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,141,Soya beans,2018,2018,t,15,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,141,Soya beans,2019,2019,t,12,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,141,Soya beans,2020,2020,t,10.43,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1354,Strawberries,2016,2016,t,1200,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1354,Strawberries,2017,2017,t,5089,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1354,Strawberries,2018,2018,t,4393,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1354,Strawberries,2019,2019,t,5273,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1354,Strawberries,2020,2020,t,5446,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1354,Strawberries,2016,2016,t,120,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1354,Strawberries,2017,2017,t,495,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1354,Strawberries,2018,2018,t,427,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1354,Strawberries,2019,2019,t,500.49,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1354,Strawberries,2020,2020,t,517.94,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1234,Tomatoes,2016,2016,t,284552,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1234,Tomatoes,2017,2017,t,286811,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1234,Tomatoes,2018,2018,t,288626,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1234,Tomatoes,2019,2019,t,299669,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1234,Tomatoes,2020,2020,t,313109,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1234,Tomatoes,2016,2016,t,27669,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1234,Tomatoes,2017,2017,t,27889,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1234,Tomatoes,2018,2018,t,28065,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1234,Tomatoes,2019,2019,t,29100,E,Estimated value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1234,Tomatoes,2020,2020,t,30360.36,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1221,Watermelons,2016,2016,t,240993,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1221,Watermelons,2017,2017,t,252017,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1221,Watermelons,2018,2018,t,239533,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1221,Watermelons,2019,2019,t,259697,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5510,Production,1221,Watermelons,2020,2020,t,248724,A,Official figure
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1221,Watermelons,2016,2016,t,23434,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1221,Watermelons,2017,2017,t,24506,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1221,Watermelons,2018,2018,t,23292,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1221,Watermelons,2019,2019,t,25253.86,I,Imputed value
SCL,Supply Utilization Accounts (2010-),8,Albania,5016,Loss,1221,Watermelons,2020,2020,t,24192.4,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1341,Apples,2016,2016,t,500855,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1341,Apples,2017,2017,t,494239,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1341,Apples,2018,2018,t,487808,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1341,Apples,2019,2019,t,558830,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1341,Apples,2020,2020,t,566823.5,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1341,Apples,2016,2016,t,41946,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1341,Apples,2017,2017,t,41392,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1341,Apples,2018,2018,t,40853,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1341,Apples,2019,2019,t,40248.28,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1341,Apples,2020,2020,t,40118.8,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1343,Apricots,2016,2016,t,256771,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1343,Apricots,2017,2017,t,256890,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1343,Apricots,2018,2018,t,242243,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1343,Apricots,2019,2019,t,209204,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1343,Apricots,2020,2020,t,187273.2,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1343,Apricots,2016,2016,t,21504,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1343,Apricots,2017,2017,t,21514,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1343,Apricots,2018,2018,t,20288,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1343,Apricots,2019,2019,t,17516.3,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1343,Apricots,2020,2020,t,15680.01,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1216,Artichokes,2016,2016,t,97524,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1216,Artichokes,2017,2017,t,108560,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1216,Artichokes,2018,2018,t,124659,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1216,Artichokes,2019,2019,t,119636,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1216,Artichokes,2020,2020,t,126762.2,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1216,Artichokes,2016,2016,t,4877,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1216,Artichokes,2017,2017,t,5431,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1216,Artichokes,2018,2018,t,6233,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1216,Artichokes,2019,2019,t,5981.8,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1216,Artichokes,2020,2020,t,6338.11,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,115,Barley,2016,2016,t,919907,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,115,Barley,2017,2017,t,969696,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,115,Barley,2018,2018,t,1957327,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,115,Barley,2019,2019,t,1647746,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,115,Barley,2020,2020,t,1213137,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,115,Barley,2016,2016,t,86888,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,115,Barley,2017,2017,t,72986,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,115,Barley,2018,2018,t,89094,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,115,Barley,2019,2019,t,74394.56,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,115,Barley,2020,2020,t,86306.38,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1212,Cabbages,2016,2016,t,104881,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1212,Cabbages,2017,2017,t,91942,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1212,Cabbages,2018,2018,t,107412,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1212,Cabbages,2019,2019,t,116426,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1212,Cabbages,2020,2020,t,124204.1,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1212,Cabbages,2016,2016,t,8784,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1212,Cabbages,2017,2017,t,7700,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1212,Cabbages,2018,2018,t,8996,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1212,Cabbages,2019,2019,t,9749.81,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1212,Cabbages,2020,2020,t,10400.17,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1344.02,Cherries,2016,2016,t,6903,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1344.02,Cherries,2017,2017,t,9193,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1344.02,Cherries,2018,2018,t,8818,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1344.02,Cherries,2019,2019,t,11237,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1344.02,Cherries,2020,2020,t,11207,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1344.02,Cherries,2016,2016,t,578,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1344.02,Cherries,2017,2017,t,770,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1344.02,Cherries,2018,2018,t,738,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1344.02,Cherries,2019,2019,t,937.61,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1344.02,Cherries,2020,2020,t,934.78,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1314,Dates,2016,2016,t,1029596,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1314,Dates,2017,2017,t,1058559,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1314,Dates,2018,2018,t,1094700,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1314,Dates,2019,2019,t,1136025,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1314,Dates,2020,2020,t,1151909.3,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1314,Dates,2016,2016,t,41184,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1314,Dates,2017,2017,t,42342,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1314,Dates,2018,2018,t,43826,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1314,Dates,2019,2019,t,45463.53,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1314,Dates,2020,2020,t,46094.29,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1330,Grapes,2016,2016,t,571351,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1330,Grapes,2017,2017,t,566579,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1330,Grapes,2018,2018,t,502978,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1330,Grapes,2019,2019,t,549833,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1330,Grapes,2020,2020,t,554201.1,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1330,Grapes,2016,2016,t,12987,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1330,Grapes,2017,2017,t,12880,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1330,Grapes,2018,2018,t,11434,E,Estimated value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1330,Grapes,2019,2019,t,12502.03,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5016,Loss,1330,Grapes,2020,2020,t,12601.61,I,Imputed value
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1252,Green garlic,2016,2016,t,103627,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1252,Green garlic,2017,2017,t,123475,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1252,Green garlic,2018,2018,t,202201,A,Official figure
SCL,Supply Utilization Accounts (2010-),12,Algeria,5510,Production,1252,Green garlic,2019,2019,t,223311,A,Official figure
