Country,Year,Maize (corn),Rice,Sugar cane,Tomatoes,Bananas,"Groundnuts, excluding shelled","Cassava, fresh",Cocoa beans,"Coffee, green",Pineapples,Sweet potatoes,"Mangoes, guavas and mangosteens","Coconuts, in shell",Loss,GHG
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,69,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,338,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,11,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,26,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,168,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,119,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,512,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,45,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,480,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,711,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,26,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,205236,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,52,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,84,39.9371
Mauritius,2013,632,646,3815782,11201,10181,431,507,,0,15957,1091,,1612,379,39.9371
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,55,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,0,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,266,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,325,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,244,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,190,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,62,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,0,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,355,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,11,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,26,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,185,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,152,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,465,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,56,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,440,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,834,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,48,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,217533,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,73,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,81,39.9489
Mauritius,2014,625,1186,4044422,10997,8833,618,466,,0,10788,780,,1440,335,39.9489
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,63,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,0,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,240,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,307,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,216,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,177,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,61,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,0,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,251,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,11,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,18,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,171,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,113,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,565,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,57,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,477,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,706,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,26,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,215640,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,90,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,70,41.4198
Mauritius,2015,451,657,4009232,8525,7965.4,189,894,,0,11694,686,,800,259,41.4198
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,218,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,4450,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,482,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,106046,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,17795,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,6,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,13284,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,5269,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,7615,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,428,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,330763,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,11176,325.2018
Nicaragua,2016,410622.42,418078.69,6149614.55,74269.49,106438.15,186373.71,187779.62,5184.57,122470.09,65331.99,,,6000,266,325.2018
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,245,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,5688,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,487,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,105475,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,17921,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,8,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,13597,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,4492,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,7735,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,428,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,381685,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,10768,323.7365
Nicaragua,2017,408414.86,422611.74,7096373.01,71576.69,112910.2,203085.16,201250.56,6599.78,128111.06,66856.46,,,6000,190,323.7365
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,152,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,5883,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,347,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,491,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,102069,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,18152,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,5,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,13944,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,4979,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,6908,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,753,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,388569,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,12126,294.1277
Nicaragua,2018,395223,438079,7314735.33,80723,108834,194738,209562,6939,141931,65333.26,,,7200,159,294.1277
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,165.99,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,5929.15,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,367.4,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,416.13,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,113504.41,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,16469.22,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,4.12,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,12970.55,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,6935.02,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,8254.14,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,745.34,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,378798.74,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,12410.36,314.6738
Nicaragua,2019,400146,468319,7042714.88,82637,98773,154858,217943,7348,156902,65840.57,,,7200,134.93,314.6738
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,185.3,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,6129.64,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,375.41,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,396.71,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,130118.57,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,16474.96,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,5.9,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,12896.83,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,7263.04,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,8285.55,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,632.34,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,376100.07,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,12955.6,314.9579
Nicaragua,2020,371148,476992,6992540.52,86290,102628,183728,223381,7508,158759,66010.1,,,6000,51.69,314.9579
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,115,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,3381,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,1060,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,236,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,445,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,5587,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,104874,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,11517,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,2055,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,7414,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,292734,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,4001,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,4530,277.2606
Nicaragua,2011,504079.14,413321.2,5442573.5,29686.27,39727.23,184285,85901.37,2069.16,103881.73,57441.9,,,5920,47,277.2606
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,103,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,3494,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,1088,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,467,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,451,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,4676,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,101005,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,12033,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,1662,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,7216,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,362105,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,10498,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,4713,245.2392
Nicaragua,2012,465293,418656.1,6732334.5,31213.5,40874.02,200000,309099.97,2800,86943.73,60000,,,5990,68,245.2392
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,126,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,3160,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,1114,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,718,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,451,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,4526,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,100652,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,12326,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,2263,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,6794,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,361879,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,12252,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,5042,298.3146
Nicaragua,2013,493449.36,371934.11,6728134.71,33183.45,37149.1,189111.49,276897.97,4000,84146.33,61438.53,,,7200,68,298.3146
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,149,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,5053,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,1164,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,930,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,477,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,4630,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,93102,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,12646,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,4422,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,6821,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,376374,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,8917,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,8183,297.2109
Nicaragua,2014,360503.36,369047.68,6997631.77,54276,60339.16,170628.83,163295,2924.04,86089.58,62744.48,,,7200,150,297.2109
Nicaragua,2015,291382.6,365096.46,6375625.24,50328.45,78379.16,171821.95,254012.03,4807.31,95254.51,63811.33,,,6000,198,332.1995
Nicaragua,2015,291382.6,365096.46,6375625.24,50328.45,78379.16,171821.95,254012.03,4807.31,95254.51,63811.33,,,6000,6564,332.1995
Nicaragua,2015,291382.6,365096.46,6375625.24,50328.45,78379.16,171821.95,254012.03,4807.31,95254.51,63811.33,,,6000,922,332.1995
